count,date,close,ma200,deviation,average,sigma
2346,2020-03-30,1.1030466556549072,1.1108882558345794,0.9929411440453288,0.9897127252459271,0.040474945392917176
2347,2020-03-31,1.102657437324524,1.110816199183464,0.9926551648554123,0.9897140950967698,0.040465572534840975
2348,2020-04-01,1.0953621864318848,1.1107243371009827,0.9861692499606216,0.9897124455643657,0.04045622869587412
2349,2020-04-02,1.0847399234771729,1.110582463145256,0.9767306431303667,0.9897064075167217,0.040447787699292165
2350,2020-04-05,1.0806955099105835,1.1103989118337632,0.9732497919381728,0.9896987568353741,0.04043994050614919
2351,2020-04-06,1.0803803205490112,1.1101776552200318,0.9731598501096522,0.9896910714697952,0.04043211468118576
2352,2020-04-07,1.0895144939422607,1.1099982088804246,0.9815461729809237,0.9896872884235857,0.04042310482515601
2353,2020-04-08,1.0863661766052246,1.1098155319690703,0.9788709432438369,0.9896822669077178,0.040414392133798153
2354,2020-04-09,1.0927408933639526,1.1096409863233567,0.9847697650251724,0.9896799873244777,0.040405152669635916
2355,2020-04-12,1.0932666063308716,1.1094472408294678,0.9854155890400891,0.9896780094031956,0.04039588553715236
2356,2020-04-13,1.0922993421554565,1.109249684214592,0.9847190922834139,0.9896757104151935,0.040386661623351076
2357,2020-04-14,1.098538875579834,1.1090776193141938,0.9904977401483618,0.9896760913372201,0.040377306986253206
2358,2020-04-15,1.0905101299285889,1.1088823670148849,0.9834317528776708,0.9896731991007867,0.04036817856457702
2359,2020-04-16,1.0858471393585205,1.1086713808774948,0.9794129785320973,0.9896684489986715,0.04035943651009639
2360,2020-04-19,1.0866966247558594,1.1084963387250901,0.9803339774723089,0.9896641294838514,0.040350596688163515
2361,2020-04-20,1.0864840745925903,1.108316457271576,0.9803013096704059,0.9896597988548906,0.040341766146596354
2362,2020-04-21,1.0856467485427856,1.108145586848259,0.9796968570082352,0.9896551927791408,0.040333008279376796
2363,2020-04-22,1.080964207649231,1.1079311674833299,0.9756600765232063,0.9896487255350299,0.04032480987246865
2364,2020-04-23,1.077702283859253,1.1076718759536743,0.9729436191845005,0.9896410095505725,0.04031709373317173
2365,2020-04-26,1.08236825466156,1.1073913550376893,0.977403561746897,0.9896353597593428,0.04030864308390953
2366,2020-04-27,1.0824854373931885,1.1071036332845687,0.9777634223651288,0.9896298812464703,0.040300148034570084
2367,2020-04-28,1.0836584568023682,1.1068369418382644,0.979058807887817,0.989625005290124,0.04029149199791867
2368,2020-04-29,1.087725043296814,1.1065881907939912,0.982953778420821,0.9896219295746473,0.040282457462889144
2369,2020-04-30,1.094546914100647,1.106374454498291,0.9893096407373149,0.9896217856627407,0.04027317527880751
2370,2020-05-03,1.0959625244140625,1.1061718028783798,0.9907706213105851,0.9896223148362312,0.040263906497196356
2371,2020-05-04,1.0904293060302734,1.1059802263975143,0.9859392419538145,0.9896206191304842,0.040254714112986825
2372,2020-05-05,1.0838581323623657,1.1057529896497726,0.9801991425821587,0.9896162834302777,0.04024595783048346
2373,2020-05-06,1.0798553228378296,1.1055082887411118,0.9767953201576676,0.9896103860230686,0.04023763969321342
2374,2020-05-07,1.0837171077728271,1.105283979177475,0.9804874839308743,0.9896061915853251,0.040228863978662925
2375,2020-05-10,1.0839520692825317,1.105090051293373,0.9808721633263263,0.9896021777855737,0.04022005476423446
2376,2020-05-11,1.080940842628479,1.1048867338895798,0.9783272886472235,0.9895969986908845,0.04021154196242093
2377,2020-05-12,1.0846810340881348,1.1047060143947602,0.9818730231883488,0.989593452329313,0.0402026501219707
2378,2020-05-13,1.08236825466156,1.1044884294271469,0.979972470352578,0.9895890370094519,0.04019395223544628
2379,2020-05-14,1.0806955099105835,1.1042657113075256,0.9786553171437032,0.9895840215416235,0.04018541438317605
